АТС;Линейно-технический цех ОАО Ростелеком;;60 лет ВЛКСМ, 3;;;83467732477;;;;;;;;;;;;;;;;;;;;;;;
Пеноблоки производство;OOO КАТО;Производство и продажа пеноблоков;Промышленная, 2;;;89044651053;;;;;;;;;;;;;;;;;;;;;;;
Пеноблоки производство;ЗАО Кондинский Торговый дом;;Промышленная, 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Пенсионные фонды;Ханты-Мансийский Негосударственный Пенсионный Фонд;;Гагарина, 11;8(34677)32-727;;8(34677)33-514;;;;;;;;;;;;;;;;;;;;;;;
Пенсионные фонды;Отделение пенсионного фонда;;Первомайская, 23;;;83467734503;;;;;;;;;;;;;;;;;;;;;;;
Песок - продажа;ООО Акцент;;Сибирская, 119;;;83467741372;;;;;;;;;;;;;;;;;;;;;;;
Печати и штампы;ООО Инком сервис;;Комарова, 3;;;83467733115;;;;;;;;;;;;;;;;;;;;;;;
Пластиковые окна;Мебельер (мебель, окна, интерьер);;Южная, 11;;;89044650863;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Пластиковые окна;Gealan;Продажа пластиковых окон;Дзержинского, 181;8(34677)35-199;;89044651580;;;;;;;;;;;;;;;;;;;;;;;
Пластиковые окна;Салон дверей и окон, двери, окна, стройматериалы;;Куйбышева, 13;8(34677)33-875;;8(904)4650689;;;;;;;;;;;;;;;;;;;;2;;;
Плитка керамическая;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;;;;
Плитка керамическая;Строй+, Магазин стройматериалов;;Космонавтов, 26;;;89044665577;;;;;;;;;;;;;;;;;;;;;;;
Плотницкие | столярные работы;Столярная мастерская Кедровый мишка;;Весенняя, 33;89224472460;;89003861078;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Империя роз, Сеть цветочных магазинов;;Толстого, 23;8(34677)33-229;;89088891611;;89505060077;;;;;;;;;;;;;;;;;;;;2;;;
Подарки | сувениры;Art Букет;Магазин цветов;Гагарина 13 (вход со двора);;;89024990333;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Товары для спорта и отдыха;;Ленина, 11;;;83467742009;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Дом маркет, Магазин товаров для дома и сада;;Титова 34, (Эльдорадо 2 этаж);Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Товары для дома и сада;;Титова, 26;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Стиль+, Магазин бытовой химии;;Титова, 14;;;83467741046;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Марибел, Салон мебели;;Кедровая, 10;89003880772;;89003878189;;;;;;;;;;;;;;;;;;;;9;;;
Подарки | сувениры;Магнит Косметик, сеть магазинов;;Титова, 9;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Магазин Цветы (мкр-он Нефтяник);;1 квартальный проезд, 2;;;89324254000;;;;;;;;;;;;;;;;;;;;6;;;
Подарки | сувениры;Купи слона, Магазин смешанных товаров;;Толстого, 23;;;89044882808;;;;;;;;;;;;;;;;;;;;5;;;
Подарки | сувениры;Комфорт, Магазин товаров для дома;;Балакирева, 1 - А;;;83467742103;;;;;;;;;;;;;;;;;;;;;;;
Подарки | сувениры;Карамелька, Магазин детских товаров;;Титова , 14 (магазин ""Хороший"");;;89026295657;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Стиль+, Магазин бытовой химии;;Титова, 14;;;83467741046;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Гармония, Ателье - магазин;;Ленина, 11;89505079826;;89044651106;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Дамское счастье, Салон - магазин, Ателье;;Ленина, 11;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Дом быта, ремонт одежды;;Гагарина, 13;8(34677)32-704;;89224076755;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Дом маркет, Магазин товаров для дома и сада;;Титова 34, (Эльдорадо 2 этаж);Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Комфорт, Магазин товаров для дома;;Балакирева, 1 - А;;;83467742103;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Магнит Косметик, сеть магазинов;;Титова, 9;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Марибел, Салон мебели;;Кедровая, 10;89003880772;;89003878189;;;;;;;;;;;;;;;;;;;;7;;;
Подушки | одеяла | полотенца;Мебель, Магазин мебели;;Титова, 26;;;83467741069;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Товары для дома и сада;;Титова, 26;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Подушки | одеяла | полотенца;Строй+, Магазин стройматериалов;;Космонавтов, 26;;;89044665577;;;;;;;;;;;;;;;;;;;;;;;
Пожарная сигнализация | монтаж;Охранно пожарные системы;;Сибирская, 1521;;;83467734478;;;;;;;;;;;;;;;;;;;;;;;
Поликарбонат;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Поликарбонат;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Поликарбонат;Салон дверей и окон, двери, окна, стройматериалы;;Куйбышева, 13;8(34677)33-875;;8(904)4650689;;;;;;;;;;;;;;;;;;;;4;;;
Поликарбонат;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;2;;;
Поликарбонат;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Поликарбонат;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Поликлиника детская;Кондинская районная больница;;Кондинская, 3;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Поликлиника стоматологическая;Кондинская районная стоматологическая поликлиника;;Толстого, 29;8(34677)33-507;;8(34677)32-950;;;;;;;;;;;;;;;;;;;;;;;
Полиция;ОВД по Кондинскому району ХМАО-Югре;;Днепропетровская, 14;;;83467741300;;;;;;;;;;;;;;;;;;;;;;;
Полиция;ГИБДД по Кондинскому району;;Сибирская, 107;;;83467733777;;;;;;;;;;;;;;;;;;;;;;;
Полиция;Управление Федеральной службы исполнения наказаний;;Титова, 14;;;83467734884;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Лидер, Магазин бытовой техники;;Сибирская, 115;;;83467741195;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Гармония, Ателье - магазин;;Ленина, 11;89505079826;;89044651106;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Дамское счастье, Салон - магазин, Ателье;;Ленина, 11;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Дом быта, ремонт одежды;;Гагарина, 13;8(34677)32-704;;89224076755;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Дом маркет, Магазин товаров для дома и сада;;Титова 34, (Эльдорадо 2 этаж);Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Комфорт, Магазин товаров для дома;;Балакирева, 1 - А;;;83467742103;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Товары для дома и сада;;Титова, 26;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Магнит Косметик, сеть магазинов;;Титова, 9;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Марибел, Салон мебели;;Кедровая, 10;89003880772;;89003878189;;;;;;;;;;;;;;;;;;;;8;;;
Постельное белье;Мебель, Магазин мебели;;Титова, 26;;;83467741069;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Стиль+, Магазин бытовой химии;;Титова, 14;;;83467741046;;;;;;;;;;;;;;;;;;;;;;;
Постельное белье;Строй+, Магазин стройматериалов;;Космонавтов, 26;;;89044665577;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Товары для дома и сада;;Титова, 26;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Дом маркет, Магазин товаров для дома и сада;;Титова 34, 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Карамелька, Магазин детских товаров;;Титова , 14 (магазин ""Хороший"");;;89026295657;;;;;;;;;;;;;;;;;;;;;;;
Посуда;КГБ, Магазин бытовой техники;;Первомайская, 27;;;83467741010;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Комфорт, Магазин товаров для дома;;Балакирева, 1 - А;;;83467742103;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Лидер, Магазин бытовой техники;;Сибирская, 115;;;83467741195;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Магнит Косметик, сеть магазинов;;Титова, 9;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Марибел, Салон мебели;;Кедровая, 10;89003880772;;89003878189;;;;;;;;;;;;;;;;;;;;7;;;
Посуда;Мебель, Магазин мебели;;Титова, 26;;;83467741069;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Эльдорадо, Магазин бытовой техники;;Титова, 34;;;83467741424;;;;;;;;;;;;;;;;;;;;;;;
Посуда;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Предоставление сварочных услуг;Кованые и сварочные изделия;;Южная, 15;;;89044650279;;;;;;;;;;;;;;;;;;;;;;;
Предоставление услуг на свадьбу;Услуги голубей на свадьбу;;Дзержинского, 22;8(34677)33-318;;89088949637;;89044787437;;;;;;;;;;;;;;;;;;;;;;;
Продажа автомоечного оборудования;Орбита, Филиал интернет магазина Dacha.Market;;Первомайская, 20;;;83467732234;;;;;;;;;;;;;;;;;;;;;;;
Продажа автомоечного оборудования;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;;;;
Продажа антенн;StelCom2;Ремонт бытовой техники;Набережная, 45;8(34677)41-271;;89220720520;;;;;;;;;;;;;;;;;;;;;;;
Продажа антенн;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Продажа антенн;Спец ТВ;;Днепропетровская, 1 - Б;;;83467741617;;;;;;;;;;;;;;;;;;;;;;;
Продажа антенн;Цифровая техника, Магазин;;Толстого, 21 - А;;;83467735095;;;;;;;;;;;;;;;;;;;;;;;
Продажа антенн;Эльдорадо, Магазин бытовой техники;;Титова, 34;;;83467741424;;;;;;;;;;;;;;;;;;;;;;;
Продажа межкомнатных дверей;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Продажа межкомнатных дверей;Салон дверей и окон, двери, окна, стройматериалы;;Куйбышева, 13;8(34677)33-875;;8(904)4650689;;;;;;;;;;;;;;;;;;;;4;;;
Продажа межкомнатных дверей;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Продажа межкомнатных дверей;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Продажа межкомнатных дверей;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;2;;;
Продажа металлических дверей;Салон дверей и окон, двери, окна, стройматериалы;;Куйбышева, 13;8(34677)33-875;;8(904)4650689;;;;;;;;;;;;;;;;;;;;4;;;
Продажа металлических дверей;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Продажа металлических дверей;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;2;;;
Продажа металлических дверей;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Продажа металлических дверей;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Продажа тротуарной плитки;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Продажа тротуарной плитки;Тротуарная плитка - производство;;Сибирская, 93;89088880939;;89222666566;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Продажа цветочной продукции;Магазин Цветок;;Сибирская, 95;;;79026293897;;;;;;;;;;;;;;;;;;;;;;;
Продажа цветочной продукции;Магазин Цветы (мкр-он Нефтяник);;1 квартальный проезд, 2;;;89324254000;;;;;;;;;;;;;;;;;;;;3;;;
Продажа цветочной продукции;Товары для дома и сада;;Титова, 26;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Продажа цветочной продукции;Art Букет;Магазин цветов;Гагарина 13 (вход со двора);;;89024990333;;;;;;;;;;;;;;;;;;;;;;;
Продажа цветочной продукции;Империя роз, Сеть цветочных магазинов;;Толстого, 23;8(34677)33-229;;89088891611;;89505060077;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Продвижение сайтов в интернете;ЖЕЛТЫЕ СТРАНИЦЫ. Конда86;;Титова 34, 2;89003937007;;8(34677)41-444;;;;;;;;;;;;;;;;;;;;;;;
Продвижение сайтов в интернете;Сервисный центр КиберЛэнд;;Титова 34 (Эльдорадо 2 этаж);;;89044684615;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Продовольственные товары;Каравай, Магазин продовольственных товаров;;Титова, 26;;;83467741920;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Купец, Магазин продовольственных товаров;;Тюленина, 1;;;83467741118;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Лагуна, Магазин продовольственных товаров;;Сибирская, 72 - А;;;83467741459;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Сластёна, Магазин сладостей;;Ленина, 11;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Провиант, Магазин продовольственных товаров;;Сибирская, 55 - А;;;83467735099;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Монетка, Сеть магазинов;;Титова, 26;;;88001008500;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Мини-маркет, Магазин продовольственных товаров;;Толстого, 19;;;83467741040;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Молодёжный, Магазин продовольственных товаров;;Сибирская, 115;;;83467742406;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Сокол, Продовольственный магазин;;Космонавтов, 7 - 2;;;83467742433;;;;;;;;;;;;;;;;;;;;;;;
Продовольственные товары;Весна, Магазин продовольственных товаров;;Мусоргского, 8;;;89527041275;;;;;;;;;;;;;;;;;;;;;;;
Производство изделий из древесины;Столярная мастерская Кедровый мишка;;Весенняя, 33;89224472460;;89003861078;;;;;;;;;;;;;;;;;;;;;;;
Прокуратура;Прокуратура Кондинского района;;Ленина, 14;;;83467732829;;;;;;;;;;;;;;;;;;;;;;;
Промывка септиков;Междуреченские коммунальные системы;;Сибирская, 109;;;83467741756;;;;;;;;;;;;;;;;;;;;;;;
Профессиональные курсы;Междуреченский агропромышленный колледж;;Центральная, 54;;;83467734705;;;;;;;;;;;;;;;;;;;;;;;
Пункты приема коммунальных платежей;Многофункциональный центр (МФЦ);;Титова, 26;;;83467735264;;;;;;;;;;;;;;;;;;;;;;;
Пункты приема коммунальных платежей;Отделение почтовой связи;;Толстого, 25;8(34677)32-336;;8(34677)32-324;;;;;;;;;;;;;;;;;;;;;;;
Пункты приема коммунальных платежей;ООО Тюменская энергосбытовая компания (ТЭК);;Первомайская, 23;;;83467734926;;;;;;;;;;;;;;;;;;;;;;;
Реклама и информация;ЖЕЛТЫЕ СТРАНИЦЫ. Конда86;;Титова 34, 2;89003937007;;8(34677)41-444;;;;;;;;;;;;;;;;;;;;;;;
Реклама и информация;Сервисный центр КиберЛэнд;;Титова 34 (Эльдорадо 2 этаж);;;89044684615;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Ремонт компъютеров;StelCom2;Ремонт бытовой техники;Набережная, 45;8(34677)41-271;;89220720520;;;;;;;;;;;;;;;;;;;;;1;1;5;
Ремонт компъютеров;Сервисный центр КиберЛэнд;;Титова 34 (Эльдорадо 2 этаж);;;89044684615;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Ремонт сотовых телефонов;Сервисный центр КиберЛэнд;;Титова 34 (Эльдорадо 2 этаж);;;89044684615;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Ремонт сотовых телефонов;StelCom2;Ремонт бытовой техники;Набережная, 45;8(34677)41-271;;89220720520;;;;;;;;;;;;;;;;;;;;;;;
Рестораны;Ресторан Александровский;;Северная, 56;89044884138;;89527234458;;;;;;;;;;;;;;;;;;;;;;;
Речной транспорт;Речпорт;;Набережная;;;83467732778;;;;;;;;;;;;;;;;;;;;;;;
Ритуальная атрибутика;Ритуальная атрибутика;;Сибирская, 112;;;89224176353;;;;;;;;;;;;;;;;;;;;;;;
Ритуальная атрибутика;Черный тюльпан, Ритуальные услуги;;Сибирская, 23;8(34677)41-251;;89226566236;;89324250369;;;;;;;;;;;;;;;;;;;;;;;
Ритуальные | похоронные услуги;Черный тюльпан, Ритуальные услуги;;Сибирская, 23;8(34677)41-251;;89226566236;;89324250369;;;;;;;;;;;;;;;;;;;;;;;
Роспотребнадзор;Территориальный отдел Управления Роспотребнадзора;;Толстого, 29;;;83467734625;;;;;;;;;;;;;;;;;;;;;;;
Рыболовные принадлежности | товары;Рыболов, Магазин рыболовных товаров;;Набережная, 36 - А;89227642500;;89003938800;;;;;;;;;;;;;;;;;;;;;;;
Рыболовные принадлежности | товары;Клёв, Магазин рыболовных товаров;;Сибирская, 95;8(34677)32-438;;89044651185;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Водолей, Магазин хозтоваров;;Космонавтов, 72;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Дом маркет, Магазин товаров для дома и сада;;Титова 34, (Эльдорадо 2 этаж);Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Магнит Косметик, сеть магазинов;;Титова, 9;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;6;;;
Садово - огородный инвентарь;Руслан, Магазин стройматериалов;;Сибирская, 124;8(34677)41-206;;89224444925;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Товары для дома и сада;;Титова, 26;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Строй+, Магазин стройматериалов;;Космонавтов, 26;;;89044665577;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Садово - огородный инвентарь;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Салоны красоты;Персона, Салон красоты;;Гагарина, 13;;;83467736104;;;;;;;;;;;;;;;;;;;;;;;
Салоны красоты;Эпатаж;Парикмахерский салон;Днепропетровская 10;;;89003885469;;;;;;;;;;;;;;;;;;;;;;;
Салоны красоты;Manhattan;Салон красоты;Республики, 20;;;89026291558;;;;;;;;;;;;;;;;;;;;;;;
Салоны красоты;Афродита;Парикмахерская;Сибирская, 75 - 1;;;89088821304;;;;;;;;;;;;;;;;;;;;;;;
Салоны красоты;Студия красоты Елены Яковлевой;;Ленина, 11;;;89519636107;;;;;;;;;;;;;;;;;;;;;;;
Салоны красоты;Бьютифул, Салон красоты;;Толстого, 36;;;89324323630;;;;;;;;;;;;;;;;;;;;;;;
Салоны красоты;Гармония, Салон красоты;;60 лет ВЛКСМ, 5 - В;;;89519777898;;;;;;;;;;;;;;;;;;;;;;;
Санитарно-эпидемиологические службы;ФФБУЗ Центр гигиены и эпидемиологии;;Толстого, 29;;;83467732372;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические работы;Услуги сантехника;;;89003908601;;89224199185;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические работы;Междуреченские коммунальные системы;;Сибирская, 109;;;83467741756;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Руслан, Магазин стройматериалов;;Сибирская, 124;8(34677)41-206;;89224444925;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;5;;;
Сантехнические товары - торговля;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Комфорт, Магазин товаров для дома;;Балакирева, 1 - А;;;83467742103;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Салон дверей и окон, двери, окна, стройматериалы;;Куйбышева, 13;8(34677)33-875;;8(904)4650689;;;;;;;;;;;;;;;;;;;;8;;;
Сантехнические товары - торговля;Водолей, Магазин хозтоваров;;Космонавтов, 72;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Сантехнические товары - торговля;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Свадебные услуги;Услуги голубей на свадьбу;;Дзержинского, 22;8(34677)33-318;;89088949637;;89044787437;;;;;;;;;;;;;;;;;;;;;;;
Сварочные работы;Заказ металлопроката;;пер. Хвойный;;;89222498004;;;;;;;;;;;;;;;;;;;;;;;
Сварочные работы;Кованые и сварочные изделия;;Южная, 15;;;89044650279;;;;;;;;;;;;;;;;;;;;;;;
Складские услуги | ответственное хранение;ЗАО Кондинский Торговый дом;;Промышленная, 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Складские услуги | ответственное хранение;OOO КАТО;Производство и продажа пеноблоков;Промышленная, 2;;;89044651053;;;;;;;;;;;;;;;;;;;;;;;
Складские услуги | ответственное хранение;ООО Спектр;;Береговая, 10;8(34677)41-642;;8(34677)41-646;;;;;;;;;;;;;;;;;;;;;;;
Складские услуги | ответственное хранение;ООО Стройком;;Береговая, 10;8(34677)41-646;;8(34677)41-642;;;;;;;;;;;;;;;;;;;;;;;
Служба 112 (ЕДДС);Единая дежурно-диспетчерская служба Кондинского района;;Сибирская, 113;8(34677)33-112;;8(34677)32-051;;8(34677)36-111;;8(34677)36-112;;8(34677)42-112;;;;;;;;;;;;;;;;;;;;;;;
Служба занятости населения;Служба занятости населения;;Первомайская, 23;;;83467734210;;;;;;;;;;;;;;;;;;;;;;;
Социальная защита - организации;Кондинский районный комплексный центр соц. обсл. населения;;Комбинатская, 2;;;83467732979;;;;;;;;;;;;;;;;;;;;;;;
Социальная защита - организации;Управление социальной защиты по Кондинскому району;;Комбинатская, 2;;;83467732157;;;;;;;;;;;;;;;;;;;;;;;
Спальные места и гостиницы;Гостиница МУДОД СДЮШОР по дзюдо;;Сибирская, 51;8(34677)32-837;;8(34677)33-980;;;;;;;;;;;;;;;;;;;;;;;
Спальные места и гостиницы;Домашняя гостиница;;Чайковского, 6/2;;;89227909654;;;;;;;;;;;;;;;;;;;;3;;;
Спальные места и гостиницы;КедрОтель, Гостиница;;Мусоргского, 51;8(34677)34-342;;89505068194;;;;;;;;;;;;;;;;;;;;;;;
Спальные места и гостиницы;Спальные места от StelCom2;;Набережная, 45;;;83467741271;;;;;;;;;;;;;;;;;;;;;;;
Спальные места и гостиницы;Берёзка, Гостиница;;Сибирская, 14;8(922)77-35-5-53;;8(34677)32-223;;;;;;;;;;;;;;;;;;;;;;;
Спальные места и гостиницы;У Олега, Гостиница;;Южная, 14;;;83467736699;;;;;;;;;;;;;;;;;;;;;;;
Спальные места и гостиницы;Наш дом, Гостевой дом;;Энергетиков, 19;;;89044652443;;;;;;;;;;;;;;;;;;;;;;;
Спальные места и гостиницы;Виктория, Гостиница;;пер. Школьный, 13;;;83467733503;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Спецтехника | автомобили специализированные - услуги;Услуги вездеходной техники;;Морозова, 12;89044650022;;89505078242;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;Услуги бульдозера;;Ветеранов, 6 - 3;;;89044517013;;;;;;;;;;;;;;;;;;;;;;;
